"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","stimulus","response","exp_trial_type","view_history","screen_id","angle","radius","distribution","choice","correct","order","angle_a","radius_a","angle_b","radius_b","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","angle_c","radius_c","question_order"
"","","","","","canvas-keyboard-response","1314","1226318","0.0-16.0-3.74","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1315","1226828","0.0-16.0-0.75","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","ab","27","75","17","48","j","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1316","1228701","0.0-16.0-1.75","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","1409","","j","transfer","","transfer_trial","","","","a","1","ab","27","75","17","48","j","filler_easy","binary","a","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1317","1229715","0.0-16.0-2.75","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","j","transfer","","transfer_feedback","","","","a","1","ab","27","75","17","48","","filler_easy","binary","a","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1318","1230030","0.0-16.0-3.75","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1319","1230539","0.0-16.0-0.76","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","bca","22","75","19.75","75","kl","","","","","","","","","","","","28","75",""
"","","","","","canvas-keyboard-response","1320","1233109","0.0-16.0-1.76","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","2108","","k","transfer","","transfer_trial","","","","c","1","bca","22","75","19.75","75","kl","attraction","trinary","ac","both","t","d","c","2","","","","28","75",""
"","","","","","canvas-keyboard-response","1321","1233619","0.0-16.0-2.76","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","k","transfer","","transfer_feedback","","","","c","1","bca","22","75","19.75","75","","attraction","trinary","ac","both","t","d","c","2","","","","28","75",""
"","","","","","canvas-keyboard-response","1322","1233931","0.0-16.0-3.76","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1323","1234442","0.0-16.0-0.77","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","acb","25","84","25","90.75","jk","","","","","","","","","","","","22","75",""
"","","","","","canvas-keyboard-response","1324","1237429","0.0-16.0-1.77","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","2522","","l","transfer","","transfer_trial","","","","b","0","acb","25","84","25","90.75","jk","attraction","trinary","ac","both","t","d","c","4","","","","22","75",""
"","","","","","canvas-keyboard-response","1325","1237943","0.0-16.0-2.77","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","l","transfer","","transfer_feedback","","","","b","0","acb","25","84","25","90.75","","attraction","trinary","ac","both","t","d","c","4","","","","22","75",""
"","","","","","canvas-keyboard-response","1326","1238259","0.0-16.0-3.77","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1327","1238771","0.0-16.0-0.78","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","cba","25","75","34","102","l","","","","","","","","","","","","32","103",""
"","","","","","canvas-keyboard-response","1328","1241805","0.0-16.0-1.78","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","2566","","l","transfer","","transfer_trial","","","","a","1","cba","25","75","34","102","l","filler_easy","trinary","a","","","","","","in","out1","out2","32","103",""
"","","","","","canvas-keyboard-response","1329","1242817","0.0-16.0-2.78","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","l","transfer","","transfer_feedback","","","","a","1","cba","25","75","34","102","","filler_easy","trinary","a","","","","","","in","out1","out2","32","103",""
"","","","","","canvas-keyboard-response","1330","1243132","0.0-16.0-3.78","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1331","1243641","0.0-16.0-0.79","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","ba","26","72","18","60","k","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1332","1246061","0.0-16.0-1.79","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","1955","","k","transfer","","transfer_trial","","","","a","1","ba","26","72","18","60","k","filler_sample","binary","a","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1333","1247075","0.0-16.0-2.79","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","k","transfer","","transfer_feedback","","","","a","1","ba","26","72","18","60","","filler_sample","binary","a","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1334","1247389","0.0-16.0-3.79","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1335","1247900","0.0-16.0-0.80","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","ba","22","64","22","108","k","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1336","1250110","0.0-16.0-1.80","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","1747","","k","transfer","","transfer_trial","","","","a","1","ba","22","64","22","108","k","filler_sample","binary","a","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1337","1251124","0.0-16.0-2.80","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","k","transfer","","transfer_feedback","","","","a","1","ba","22","64","22","108","","filler_sample","binary","a","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1338","1251436","0.0-16.0-3.80","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1339","1251948","0.0-16.0-0.81","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","bca","25","66","25","59.25","kl","","","","","","","","","","","","28","75",""
"","","","","","canvas-keyboard-response","1340","1255886","0.0-16.0-1.81","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","3474","","k","transfer","","transfer_trial","","","","c","1","bca","25","66","25","59.25","kl","attraction","trinary","ac","both","t","d","c","3","","","","28","75",""
"","","","","","canvas-keyboard-response","1341","1256398","0.0-16.0-2.81","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","k","transfer","","transfer_feedback","","","","c","1","bca","25","66","25","59.25","","attraction","trinary","ac","both","t","d","c","3","","","","28","75",""
"","","","","","canvas-keyboard-response","1342","1256712","0.0-16.0-3.81","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1343","1257224","0.0-16.0-0.82","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","abc","25","66","25","59.25","jl","","","","","","","","","","","","28","75",""
"","","","","","canvas-keyboard-response","1344","1258805","0.0-16.0-1.82","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","1116","","l","transfer","","transfer_trial","","","","c","1","abc","25","66","25","59.25","jl","attraction","trinary","ac","both","t","d","c","3","","","","28","75",""
"","","","","","canvas-keyboard-response","1345","1259315","0.0-16.0-2.82","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","l","transfer","","transfer_feedback","","","","c","1","abc","25","66","25","59.25","","attraction","trinary","ac","both","t","d","c","3","","","","28","75",""
"","","","","","canvas-keyboard-response","1346","1259628","0.0-16.0-3.82","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1347","1260137","0.0-16.0-0.83","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","abc","28","81","36","102","j","","","","","","","","","","","","28","111",""
"","","","","","canvas-keyboard-response","1348","1262293","0.0-16.0-1.83","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","1682","","j","transfer","","transfer_trial","","","","a","1","abc","28","81","36","102","j","filler_sample","trinary","a","","","","","","in","out1","","28","111",""
"","","","","","canvas-keyboard-response","1349","1263305","0.0-16.0-2.83","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","j","transfer","","transfer_feedback","","","","a","1","abc","28","81","36","102","","filler_sample","trinary","a","","","","","","in","out1","","28","111",""
"","","","","","canvas-keyboard-response","1350","1263620","0.0-16.0-3.83","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1351","1264130","0.0-16.0-0.84","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","ab","25","75","17","49","j","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1352","1266093","0.0-16.0-1.84","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","1499","","j","transfer","","transfer_trial","","","","a","1","ab","25","75","17","49","j","filler_easy","binary","a","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1353","1267105","0.0-16.0-2.84","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","j","transfer","","transfer_feedback","","","","a","1","ab","25","75","17","49","","filler_easy","binary","a","","","","","","in","out1","","null","null",""
