"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","stimulus","response","exp_trial_type","view_history","screen_id","angle","radius","distribution","correct","choice","order","angle_a","radius_a","angle_b","radius_b","angle_c","radius_c","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","question_order"
"","","","","","canvas-keyboard-response","1289","1028149","0.0-16.0-2.68","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","j","transfer","","transfer_feedback","","","","1","b","ba","28","75","25","66","null","null","","attraction","binary","ab","both","","t","c","","1","","","",""
"","","","","","canvas-keyboard-response","1290","1028469","0.0-16.0-3.68","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1291","1028983","0.0-16.0-0.69","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","ab","25","66","28","75","","","jk","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1292","1030173","0.0-16.0-1.69","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","725","","k","transfer","","transfer_trial","","","","1","b","ab","25","66","28","75","null","null","jk","attraction","binary","ab","both","90","t","c","","3","","","",""
"","","","","","canvas-keyboard-response","1293","1030685","0.0-16.0-2.69","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","k","transfer","","transfer_feedback","","","","1","b","ab","25","66","28","75","null","null","","attraction","binary","ab","both","","t","c","","3","","","",""
"","","","","","canvas-keyboard-response","1294","1030997","0.0-16.0-3.69","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1295","1031507","0.0-16.0-0.70","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","cba","25","76","17","49","34","47","l","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1296","1033211","0.0-16.0-1.70","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","1239","","l","transfer","","transfer_trial","","","","1","a","cba","25","76","17","49","34","47","l","filler_easy","trinary","a","","","","","","","in","out1","out2",""
"","","","","","canvas-keyboard-response","1297","1034224","0.0-16.0-2.70","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","l","transfer","","transfer_feedback","","","","1","a","cba","25","76","17","49","34","47","","filler_easy","trinary","a","","","","","","","in","out1","out2",""
"","","","","","canvas-keyboard-response","1298","1034541","0.0-16.0-3.70","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1299","1035051","0.0-16.0-0.71","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","bac","25","66","25","59.25","25","84","kl","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1300","1037532","0.0-16.0-1.71","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","2017","","l","transfer","","transfer_trial","","","","1","c","bac","25","66","25","59.25","25","84","kl","attraction","trinary","ac","both","180","t","d","c","4","","","",""
"","","","","","canvas-keyboard-response","1301","1038045","0.0-16.0-2.71","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","l","transfer","","transfer_feedback","","","","1","c","bac","25","66","25","59.25","25","84","","attraction","trinary","ac","both","","t","d","c","4","","","",""
"","","","","","canvas-keyboard-response","1302","1038355","0.0-16.0-3.71","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1303","1038864","0.0-16.0-0.72","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","ba","22","75","28","75","","","jk","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1304","1040133","0.0-16.0-1.72","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","807","","j","transfer","","transfer_trial","","","","1","b","ba","22","75","28","75","null","null","jk","attraction","binary","ab","both","180","t","c","","2","","","",""
"","","","","","canvas-keyboard-response","1305","1040645","0.0-16.0-2.72","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","j","transfer","","transfer_feedback","","","","1","b","ba","22","75","28","75","null","null","","attraction","binary","ab","both","","t","c","","2","","","",""
"","","","","","canvas-keyboard-response","1306","1040956","0.0-16.0-3.72","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1307","1041465","0.0-16.0-0.73","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","ba","25","66","25","84","","","jk","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1308","1042932","0.0-16.0-1.73","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","1001","","j","transfer","","transfer_trial","","","","1","b","ba","25","66","25","84","null","null","jk","attraction","binary","ab","both","180","t","c","","4","","","",""
"","","","","","canvas-keyboard-response","1309","1043445","0.0-16.0-2.73","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","j","transfer","","transfer_feedback","","","","1","b","ba","25","66","25","84","null","null","","attraction","binary","ab","both","","t","c","","4","","","",""
"","","","","","canvas-keyboard-response","1310","1043753","0.0-16.0-3.73","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1311","1044263","0.0-16.0-0.74","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","ab","25","84","22","75","","","jk","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1312","1047084","0.0-16.0-1.74","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","2359","","j","transfer","","transfer_trial","","","","1","a","ab","25","84","22","75","null","null","jk","attraction","binary","ab","both","90","t","c","","4","","","",""
"","","","","","canvas-keyboard-response","1313","1047595","0.0-16.0-2.74","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","j","transfer","","transfer_feedback","","","","1","a","ab","25","84","22","75","null","null","","attraction","binary","ab","both","","t","c","","4","","","",""
"","","","","","canvas-keyboard-response","1314","1047907","0.0-16.0-3.74","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1315","1048417","0.0-16.0-0.75","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","ab","27","74","37","40","","","j","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1316","1050492","0.0-16.0-1.75","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","1610","","j","transfer","","transfer_trial","","","","1","a","ab","27","74","37","40","null","null","j","filler_sample","binary","a","","","","","","","in","out1","out2",""
"","","","","","canvas-keyboard-response","1317","1051505","0.0-16.0-2.75","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","j","transfer","","transfer_feedback","","","","1","a","ab","27","74","37","40","null","null","","filler_sample","binary","a","","","","","","","in","out1","out2",""
"","","","","","canvas-keyboard-response","1318","1051820","0.0-16.0-3.75","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1319","1052331","0.0-16.0-0.76","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","bac","28","75","30.25","75","22","75","kl","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1320","1056396","0.0-16.0-1.76","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","3600","","l","transfer","","transfer_trial","","","","1","c","bac","28","75","30.25","75","22","75","kl","attraction","trinary","ac","both","180","t","d","c","1","","","",""
"","","","","","canvas-keyboard-response","1321","1056908","0.0-16.0-2.76","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","l","transfer","","transfer_feedback","","","","1","c","bac","28","75","30.25","75","22","75","","attraction","trinary","ac","both","","t","d","c","1","","","",""
"","","","","","canvas-keyboard-response","1322","1057224","0.0-16.0-3.76","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1323","1057733","0.0-16.0-0.77","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","ab","25","66","28","75","","","jk","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1324","1060212","0.0-16.0-1.77","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","2016","","k","transfer","","transfer_trial","","","","1","b","ab","25","66","28","75","null","null","jk","attraction","binary","ab","both","90","t","c","","3","","","",""
"","","","","","canvas-keyboard-response","1325","1060723","0.0-16.0-2.77","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","k","transfer","","transfer_feedback","","","","1","b","ab","25","66","28","75","null","null","","attraction","binary","ab","both","","t","c","","3","","","",""
"","","","","","canvas-keyboard-response","1326","1061035","0.0-16.0-3.77","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1327","1061544","0.0-16.0-0.78","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","ba","25","66","25","84","","","jk","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1328","1063140","0.0-16.0-1.78","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","1129","","j","transfer","","transfer_trial","","","","1","b","ba","25","66","25","84","null","null","jk","attraction","binary","ab","both","180","t","c","","4","","","",""
"","","","","","canvas-keyboard-response","1329","1063653","0.0-16.0-2.78","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","j","transfer","","transfer_feedback","","","","1","b","ba","25","66","25","84","null","null","","attraction","binary","ab","both","","t","c","","4","","","",""
"","","","","","canvas-keyboard-response","1330","1063968","0.0-16.0-3.78","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1331","1064476","0.0-16.0-0.79","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","ba","24","67","24","100","","","k","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1332","1066468","0.0-16.0-1.79","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","1528","","k","transfer","","transfer_trial","","","","1","a","ba","24","67","24","100","null","null","k","filler_sample","binary","a","","","","","","","in","out1","out2",""
"","","","","","canvas-keyboard-response","1333","1067478","0.0-16.0-2.79","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","k","transfer","","transfer_feedback","","","","1","a","ba","24","67","24","100","null","null","","filler_sample","binary","a","","","","","","","in","out1","out2",""
"","","","","","canvas-keyboard-response","1334","1067792","0.0-16.0-3.79","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1335","1068300","0.0-16.0-0.80","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","cba","18","74","19","102","14","48","l","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1336","1069989","0.0-16.0-1.80","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","1225","","l","transfer","","transfer_trial","","","","1","a","cba","18","74","19","102","14","48","l","filler_sample","trinary","a","","","","","","","in","out1","",""
"","","","","","canvas-keyboard-response","1337","1071002","0.0-16.0-2.80","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","l","transfer","","transfer_feedback","","","","1","a","cba","18","74","19","102","14","48","","filler_sample","trinary","a","","","","","","","in","out1","",""
"","","","","","canvas-keyboard-response","1338","1071317","0.0-16.0-3.80","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1339","1071828","0.0-16.0-0.81","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","ba","26","58","13","78","","","k","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1340","1075036","0.0-16.0-1.81","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","2740","","k","transfer","","transfer_trial","","","","1","a","ba","26","58","13","78","null","null","k","filler_sample","binary","a","","","","","","","in","out1","out2",""
"","","","","","canvas-keyboard-response","1341","1076053","0.0-16.0-2.81","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","k","transfer","","transfer_feedback","","","","1","a","ba","26","58","13","78","null","null","","filler_sample","binary","a","","","","","","","in","out1","out2",""
"","","","","","canvas-keyboard-response","1342","1076367","0.0-16.0-3.81","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1343","1076878","0.0-16.0-0.82","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","fixation","","","","","","ba","28","75","25","66","","","jk","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1344","1078116","0.0-16.0-1.82","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","772","","k","transfer","","transfer_trial","","","","1","a","ba","28","75","25","66","null","null","jk","attraction","binary","ab","both","90","t","c","","1","","","",""
"","","","","","canvas-keyboard-response","1345","1078627","0.0-16.0-2.82","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","k","transfer","","transfer_feedback","","","","1","a","ba","28","75","25","66","null","null","","attraction","binary","ab","both","","t","c","","1","","","",""
"","","","","","canvas-keyboard-response","1346","1078939","0.0-16.0-3.82","2d_cat_multi_stim_exp1","2022-4-1","15:21:36","25","75","3","9","10","40","30","120","8","20","[""White""]","No","Female","1708189","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
