date,sub_n,trial_type,trial_num,line_len,distribution,jnds,key_choice,yn_choice,correct,rt
20211014,156,learn,137,157.5,out,1,i,NO,TRUE,832
20211014,156,learn,138,300.928,out,14.27,i,NO,TRUE,818
20211014,156,learn,139,196.841,out,5.57,u,YES,FALSE,864
20211014,156,learn,140,206.4815,out,6.55,i,NO,TRUE,808
20211014,156,learn,141,338.8071,out,16.7,i,NO,TRUE,1065
20211014,156,learn,142,316.5916,out,15.31,i,NO,TRUE,1636
20211014,156,learn,143,172.2094,out,2.83,u,YES,FALSE,993
20211014,156,learn,144,197.4181,in,5.63,i,NO,FALSE,829
20211014,156,learn,145,338.1466,out,16.66,i,NO,TRUE,840
20211014,156,learn,146,378.8576,out,18.99,i,NO,TRUE,1002
20211014,156,learn,147,352.1211,out,17.49,i,NO,TRUE,797
20211014,156,learn,148,288.4217,in,13.4,u,YES,TRUE,740
20211014,156,learn,149,380.8964,out,19.1,i,NO,TRUE,822
20211014,156,learn,150,249.3927,out,10.42,u,YES,FALSE,762
20211014,156,learn,151,324.5682,in,15.82,i,NO,FALSE,740
20211014,156,learn,152,214.9099,out,7.37,i,NO,TRUE,861
20211014,156,learn,153,228.4247,out,8.62,i,NO,TRUE,757
20211014,156,learn,154,228.0906,out,8.59,u,YES,FALSE,798
20211014,156,learn,155,259.5727,in,11.24,i,NO,FALSE,880
20211014,156,learn,156,197.1294,out,5.6,i,NO,TRUE,794
20211014,156,learn,157,226.3169,out,8.43,i,NO,TRUE,987
20211014,156,learn,158,354.5346,in,17.63,i,NO,FALSE,878
20211014,156,learn,159,242.9078,in,9.88,i,NO,FALSE,788
20211014,156,learn,160,302.2523,out,14.36,i,NO,TRUE,2860
20211014,156,learn,161,234.2942,in,9.14,i,NO,FALSE,1049
20211014,156,learn,162,219.6805,in,7.82,i,NO,FALSE,819
20211014,156,learn,163,381.2683,out,19.12,i,NO,TRUE,891
20211014,156,learn,164,189.3983,in,4.78,i,NO,FALSE,890
20211014,156,learn,165,308.8111,in,14.8,i,NO,FALSE,863
20211014,156,learn,166,303.4343,in,14.44,u,YES,TRUE,945
20211014,156,learn,167,219.1453,in,7.77,u,YES,TRUE,824
20211014,156,learn,168,160.4473,out,1.38,i,NO,TRUE,1055
20211014,156,learn,169,402.0934,out,20.21,i,NO,TRUE,1420
20211014,156,learn,170,301.663,in,14.32,u,YES,TRUE,774
20211014,156,learn,171,234.4085,out,9.15,u,YES,FALSE,789
20211014,156,learn,172,268.8532,in,11.96,u,YES,TRUE,601
20211014,156,learn,173,233.9515,in,9.11,i,NO,FALSE,1147
20211014,156,learn,174,306.8586,out,14.67,u,YES,FALSE,889
20211014,156,learn,175,351.2632,out,17.44,i,NO,TRUE,839
20211014,156,learn,176,427.3794,out,21.46,i,NO,TRUE,912
20211014,156,learn,177,287.8593,in,13.36,u,YES,TRUE,921
20211014,156,learn,178,297.2797,in,14.02,u,YES,TRUE,1048
20211014,156,learn,179,204.8759,out,6.39,i,NO,TRUE,1230
20211014,156,learn,180,219.1453,in,7.77,i,NO,FALSE,1135
20211014,156,learn,181,335.8447,out,16.52,i,NO,TRUE,932
20211014,156,learn,182,212.3044,in,7.12,i,NO,FALSE,1522
20211014,156,learn,183,170.5372,in,2.63,i,NO,FALSE,1291
20211014,156,learn,184,271.7546,in,12.18,u,YES,TRUE,1047
20211014,156,learn,185,205.4765,in,6.45,i,NO,FALSE,947
20211014,156,learn,186,343.8027,out,17,i,NO,TRUE,944
20211014,156,learn,187,193.6971,in,5.24,i,NO,FALSE,975
20211014,156,learn,188,251.8382,in,10.62,u,YES,TRUE,723
20211014,156,learn,189,426.7543,out,21.43,i,NO,TRUE,971
20211014,156,learn,190,274.8213,out,12.41,u,YES,FALSE,757
20211014,156,learn,191,431.9916,out,21.68,i,NO,TRUE,751
20211014,156,learn,192,397.6065,in,19.98,i,NO,FALSE,818
20211014,156,learn,193,304.621,out,14.52,u,YES,FALSE,862
20211014,156,learn,194,241.7256,in,9.78,u,YES,TRUE,1087
20211014,156,learn,195,248.5424,in,10.35,u,YES,TRUE,1403
20211014,156,learn,196,292.6743,out,13.7,i,NO,TRUE,1162
20211014,156,learn,197,188.2927,out,4.66,u,YES,FALSE,833
20211014,156,learn,198,261.0969,out,11.36,u,YES,FALSE,805
20211014,156,learn,199,215.1197,in,7.39,i,NO,FALSE,995
20211014,156,learn,200,242.6709,in,9.86,u,YES,TRUE,2963
20211014,157,learn,1,214.9099,out,7.37,u,YES,FALSE,5866
20211014,157,learn,2,292.6743,out,13.7,i,NO,TRUE,5744
20211014,157,learn,3,343.8027,out,17,i,NO,TRUE,2792
20211014,157,learn,4,251.8382,in,10.62,u,YES,TRUE,1332
20211014,157,learn,5,268.0673,out,11.9,i,NO,TRUE,2444
20211014,157,learn,6,351.4346,in,17.45,i,NO,FALSE,1960
20211014,157,learn,7,269.773,in,12.03,i,NO,FALSE,1636
20211014,157,learn,8,397.6065,in,19.98,i,NO,FALSE,2070
20211014,157,learn,9,367.2103,out,18.35,u,YES,FALSE,592
20211014,157,learn,10,217.0172,out,7.57,u,YES,FALSE,2370
20211014,157,learn,11,160.4473,out,1.38,i,NO,TRUE,1670
20211014,157,learn,12,189.3983,in,4.78,i,NO,FALSE,1284
20211014,157,learn,13,286.0393,in,13.23,u,YES,TRUE,858
20211014,157,learn,14,258.8139,in,11.18,u,YES,TRUE,1310
20211014,157,learn,15,315.3583,out,15.23,i,NO,TRUE,1786
20211014,157,learn,16,328.3911,out,16.06,u,YES,FALSE,700
20211014,157,learn,17,356.0948,in,17.72,u,YES,TRUE,762
20211014,157,learn,18,214.2817,out,7.31,i,NO,TRUE,1024
20211014,157,learn,19,170.787,out,2.66,i,NO,TRUE,1970
20211014,157,learn,20,309.2634,out,14.83,u,YES,FALSE,654
20211014,157,learn,21,211.2711,out,7.02,i,NO,TRUE,896
20211014,157,learn,22,189.4907,out,4.79,i,NO,TRUE,1780
20211014,157,learn,23,244.931,out,10.05,i,NO,TRUE,808
20211014,157,learn,24,281.4707,in,12.9,i,NO,FALSE,1110
20211014,157,learn,25,245.4095,in,10.09,i,NO,FALSE,1300
20211014,157,learn,26,274.8213,out,12.41,u,YES,FALSE,634
20211014,157,learn,27,238.6785,out,9.52,i,NO,TRUE,670
20211014,157,learn,28,294.3929,in,13.82,u,YES,TRUE,806
20211014,157,learn,29,304.3239,in,14.5,i,NO,FALSE,1504
20211014,157,learn,30,433.4695,out,21.75,i,NO,TRUE,1642
20211014,157,learn,31,278.7375,in,12.7,i,NO,FALSE,1172
20211014,157,learn,32,232.019,in,8.94,i,NO,FALSE,1028
20211014,157,learn,33,391.0651,out,19.64,u,YES,FALSE,1700
20211014,157,learn,34,237.6328,in,9.43,i,NO,FALSE,818
20211014,157,learn,35,225.3253,in,8.34,u,YES,TRUE,768
20211014,157,learn,36,242.9078,in,9.88,u,YES,TRUE,3102
20211014,157,learn,37,338.1466,out,16.66,u,YES,FALSE,6622
20211014,157,learn,38,193.6971,in,5.24,u,YES,TRUE,1712
20211014,157,learn,39,425.0919,out,21.35,i,NO,TRUE,1064
20211014,157,learn,40,301.663,in,14.32,u,YES,TRUE,2886
20211014,157,learn,41,290.1153,in,13.52,u,YES,TRUE,914
20211014,157,learn,42,356.0948,in,17.72,i,NO,FALSE,760
20211014,157,learn,43,223.5732,in,8.18,u,YES,TRUE,1172
20211014,157,learn,44,383.8815,out,19.26,u,YES,FALSE,1158
20211014,157,learn,45,228.4247,out,8.62,i,NO,TRUE,816
20211014,157,learn,46,340.7966,out,16.82,u,YES,FALSE,862
20211014,157,learn,47,380.8964,out,19.1,u,YES,FALSE,2828
20211014,157,learn,48,256.4258,out,10.99,u,YES,FALSE,870
20211014,157,learn,49,271.7546,in,12.18,u,YES,TRUE,8828
20211014,157,learn,50,269.5099,in,12.01,i,NO,FALSE,6298
20211014,157,learn,51,275.2239,in,12.44,u,YES,TRUE,1066
20211014,157,learn,52,273.0837,out,12.28,u,YES,FALSE,1286
20211014,157,learn,53,188.2927,out,4.66,u,YES,FALSE,1442
20211014,157,learn,54,204.3767,out,6.34,i,NO,TRUE,1294
20211014,157,learn,55,248.5424,in,10.35,u,YES,TRUE,552
20211014,157,learn,56,260.715,in,11.33,u,YES,TRUE,1452
20211014,157,learn,57,234.2942,in,9.14,i,NO,FALSE,1568
20211014,157,learn,58,259.5727,in,11.24,u,YES,TRUE,832
20211014,157,learn,59,372.443,in,18.64,i,NO,FALSE,1478
20211014,157,learn,60,206.4815,out,6.55,i,NO,TRUE,1338
20211014,157,learn,61,231.4537,in,8.89,i,NO,FALSE,728
20211014,157,learn,62,255.801,out,10.94,u,YES,FALSE,826
20211014,157,learn,63,234.4085,out,9.15,i,NO,TRUE,674
20211014,157,learn,64,224.886,in,8.3,u,YES,TRUE,5060
20211014,157,learn,65,215.1197,in,7.39,i,NO,FALSE,912
20211014,157,learn,66,288.4217,in,13.4,u,YES,TRUE,560
20211014,157,learn,67,302.5474,in,14.38,i,NO,FALSE,4366
20211014,157,learn,68,242.5526,in,9.85,u,YES,TRUE,1276
20211014,157,learn,69,241.7256,in,9.78,u,YES,TRUE,1062
20211014,157,learn,70,324.5682,in,15.82,i,NO,FALSE,1290
20211014,157,learn,71,272.5513,out,12.24,u,YES,FALSE,826
20211014,157,learn,72,157.3464,out,0.98,u,YES,FALSE,1842
20211014,157,learn,73,204.8759,out,6.39,i,NO,TRUE,514
20211014,157,learn,74,268.8532,in,11.96,u,YES,TRUE,1364
20211014,157,learn,75,260.5878,in,11.32,i,NO,FALSE,1886
20211014,157,learn,76,243.0264,out,9.89,u,YES,FALSE,582
20211014,157,learn,77,305.9616,in,14.61,i,NO,FALSE,530
20211014,157,learn,78,264.3011,in,11.61,u,YES,TRUE,486
20211014,157,learn,79,335.8447,out,16.52,i,NO,TRUE,1188
20211014,157,learn,80,219.6805,in,7.82,u,YES,TRUE,1328
20211014,157,learn,81,257.4286,out,11.07,i,NO,TRUE,1440
20211014,157,learn,82,186.3733,out,4.45,i,NO,TRUE,1954
20211014,157,learn,83,176.8932,out,3.38,u,YES,FALSE,1754
20211014,157,learn,84,249.3927,out,10.42,u,YES,FALSE,1512
20211014,157,learn,85,261.0969,out,11.36,i,NO,TRUE,320
20211014,157,learn,86,169.8728,out,2.55,i,NO,TRUE,2526
20211014,157,learn,87,402.0934,out,20.21,i,NO,TRUE,842
20211014,157,learn,88,308.8111,in,14.8,i,NO,FALSE,1628
20211014,157,learn,89,319.0728,in,15.47,u,YES,TRUE,524
20211014,157,learn,90,219.1453,in,7.77,i,NO,FALSE,1394
20211014,157,learn,91,306.8586,out,14.67,i,NO,TRUE,326
20211014,157,learn,92,319.8521,in,15.52,u,YES,TRUE,998
20211014,157,learn,93,325.361,out,15.87,u,YES,FALSE,552
20211014,157,learn,94,196.2656,in,5.51,i,NO,FALSE,310
20211014,157,learn,95,173.1362,out,2.94,u,YES,FALSE,528
20211014,157,learn,96,427.3794,out,21.46,i,NO,TRUE,1378
20211014,157,learn,97,381.2683,out,19.12,i,NO,TRUE,1198
20211014,157,learn,98,199.354,out,5.83,u,YES,FALSE,1222
20211014,157,learn,99,367.7482,out,18.38,u,YES,FALSE,1332
20211014,157,learn,100,213.0308,in,7.19,i,NO,FALSE,656
20211014,157,learn,101,314.8971,in,15.2,u,YES,TRUE,2054
20211014,157,learn,102,205.4765,in,6.45,i,NO,FALSE,1526
20211014,157,learn,103,172.2094,out,2.83,u,YES,FALSE,524
20211014,157,learn,104,235.555,in,9.25,u,YES,TRUE,644
20211014,157,learn,105,286.1789,in,13.24,i,NO,FALSE,784
20211014,157,learn,106,370.2688,out,18.52,u,YES,FALSE,376
20211014,157,learn,107,327.7509,in,16.02,i,NO,FALSE,4028
20211014,157,learn,108,242.9078,in,9.88,u,YES,TRUE,696
20211014,157,learn,109,354.016,in,17.6,u,YES,TRUE,820
20211014,157,learn,110,278.0583,in,12.65,i,NO,FALSE,636
20211014,157,learn,111,289.5496,in,13.48,i,NO,FALSE,1464
20211014,157,learn,112,223.4641,out,8.17,u,YES,FALSE,706
20211014,157,learn,113,304.621,out,14.52,u,YES,FALSE,1178
20211014,157,learn,114,217.0172,out,7.57,i,NO,TRUE,480
20211014,157,learn,115,215.1197,in,7.39,i,NO,FALSE,828
20211014,157,learn,116,338.8071,out,16.7,u,YES,FALSE,1060
20211014,157,learn,117,170.5372,in,2.63,u,YES,TRUE,970
20211014,157,learn,118,395.4783,out,19.87,i,NO,TRUE,698
20211014,157,learn,119,197.4181,in,5.63,i,NO,FALSE,1244
20211014,157,learn,120,297.2797,in,14.02,i,NO,FALSE,1338
20211014,157,learn,121,155.8185,out,0.78,u,YES,FALSE,2836
20211014,157,learn,122,160.2908,out,1.36,u,YES,FALSE,1708
20211014,157,learn,123,153.0308,out,0.41,i,NO,TRUE,1162
20211014,157,learn,124,160.7608,out,1.42,i,NO,TRUE,1390
20211014,157,learn,125,414.4426,out,20.83,u,YES,FALSE,2158
20211014,157,learn,126,228.6477,in,8.64,u,YES,TRUE,1328
20211014,157,learn,127,433.4695,out,21.75,u,YES,FALSE,1416
20211014,157,learn,128,198.8682,in,5.78,u,YES,TRUE,1152
20211014,157,learn,129,185.4662,out,4.35,i,NO,TRUE,1008
20211014,157,learn,130,226.0962,in,8.41,u,YES,TRUE,900
20211014,157,learn,131,414.0384,out,20.81,u,YES,FALSE,1326
20211014,157,learn,132,196.841,out,5.57,u,YES,FALSE,926
20211014,157,learn,133,258.5615,in,11.16,i,NO,FALSE,826
20211014,157,learn,134,284.5082,out,13.12,u,YES,FALSE,1328
20211014,157,learn,135,219.1453,in,7.77,u,YES,TRUE,1004
20211014,157,learn,136,189.1213,out,4.75,u,YES,FALSE,1130
20211014,157,learn,137,316.5916,out,15.31,i,NO,TRUE,784
20211014,157,learn,138,354.5346,in,17.63,i,NO,FALSE,1974
20211014,157,learn,139,215.6451,out,7.44,i,NO,TRUE,648
20211014,157,learn,140,241.019,in,9.72,i,NO,FALSE,1550
20211014,157,learn,141,212.3044,in,7.12,u,YES,TRUE,582
20211014,157,learn,142,183.2177,out,4.1,u,YES,FALSE,578
20211014,157,learn,143,431.9916,out,21.68,u,YES,FALSE,1446
20211014,157,learn,144,316.4372,in,15.3,u,YES,TRUE,1632
20211014,157,learn,145,280.511,in,12.83,i,NO,FALSE,700
20211014,157,learn,146,315.0507,in,15.21,u,YES,TRUE,740
20211014,157,learn,147,318.7615,out,15.45,u,YES,FALSE,1808
20211014,157,learn,148,282.5715,out,12.98,i,NO,TRUE,1060
20211014,157,learn,149,158.6569,out,1.15,i,NO,TRUE,1422
20211014,157,learn,150,188.2927,out,4.66,u,YES,FALSE,994
20211014,157,learn,151,306.8586,in,14.67,i,NO,FALSE,1194
20211014,157,learn,152,204.9759,in,6.4,u,YES,TRUE,470
20211014,157,learn,153,226.3169,out,8.43,u,YES,FALSE,1232
20211014,157,learn,154,270.9602,in,12.12,u,YES,TRUE,908
20211014,157,learn,155,233.8373,in,9.1,u,YES,TRUE,2404
20211014,157,learn,156,300.928,out,14.27,i,NO,TRUE,932
20211014,157,learn,157,302.3998,out,14.37,u,YES,FALSE,436
20211014,157,learn,158,246.0089,in,10.14,u,YES,TRUE,346
20211014,157,learn,159,378.8576,out,18.99,i,NO,TRUE,560
20211014,157,learn,160,243.7389,in,9.95,u,YES,TRUE,566
20211014,157,learn,161,235.3252,out,9.23,i,NO,TRUE,400
20211014,157,learn,162,177.9319,out,3.5,u,YES,FALSE,360
20211014,157,learn,163,233.9515,in,9.11,i,NO,FALSE,312
20211014,157,learn,164,346.6662,in,17.17,i,NO,FALSE,386
20211014,157,learn,165,179.6767,out,3.7,u,YES,FALSE,422
20211014,157,learn,166,240.0801,out,9.64,i,NO,TRUE,314
20211014,157,learn,167,150.8808,out,0.12,u,YES,FALSE,2218
20211014,157,learn,168,162.972,out,1.7,i,NO,TRUE,420
20211014,157,learn,169,242.6709,in,9.86,u,YES,TRUE,754
20211014,157,learn,170,228.0906,out,8.59,i,NO,TRUE,676
20211014,157,learn,171,266.7626,out,11.8,u,YES,FALSE,878
20211014,157,learn,172,259.6994,in,11.25,i,NO,FALSE,312
20211014,157,learn,173,426.7543,out,21.43,i,NO,TRUE,460
20211014,157,learn,174,261.6069,in,11.4,u,YES,TRUE,1264
20211014,157,learn,175,303.4343,in,14.44,i,NO,FALSE,562
20211014,157,learn,176,352.1211,out,17.49,u,YES,FALSE,438
20211014,157,learn,177,235.4401,in,9.24,u,YES,TRUE,738
20211014,157,learn,178,351.2632,out,17.44,u,YES,FALSE,610
20211014,157,learn,179,292.2463,in,13.67,i,NO,FALSE,530
20211014,157,learn,180,440.9352,out,22.1,u,YES,FALSE,368
20211014,157,learn,181,186.2824,in,4.44,i,NO,FALSE,350
20211014,157,learn,182,197.1294,out,5.6,u,YES,FALSE,606
20211014,157,learn,183,157.5,out,1,i,NO,TRUE,1070
20211014,157,learn,184,274.6873,out,12.4,i,NO,TRUE,1960
20211014,157,learn,185,286.8779,in,13.29,u,YES,TRUE,1230
20211014,157,learn,186,254.3077,in,10.82,i,NO,FALSE,776
20211014,157,learn,187,348.1918,out,17.26,u,YES,FALSE,484
20211014,157,learn,188,196.3614,in,5.52,i,NO,FALSE,424
20211014,157,learn,189,179.0641,in,3.63,u,YES,TRUE,422
20211014,157,learn,190,262.5019,in,11.47,i,NO,FALSE,764
20211014,157,learn,191,235.0957,in,9.21,u,YES,TRUE,580
20211014,157,learn,192,219.6805,in,7.82,i,NO,FALSE,1552
20211014,157,learn,193,259.5727,in,11.24,u,YES,TRUE,700
20211014,157,learn,194,287.8593,in,13.36,i,NO,FALSE,2680
20211014,157,learn,195,441.7966,out,22.14,u,YES,FALSE,1186
20211014,157,learn,196,260.715,in,11.33,i,NO,FALSE,958
20211014,157,learn,197,223.5732,in,8.18,u,YES,TRUE,1342
20211014,157,learn,198,389.5417,in,19.56,i,NO,FALSE,1064
20211014,157,learn,199,282.8474,out,13,u,YES,FALSE,1992
20211014,157,learn,200,302.2523,out,14.36,i,NO,TRUE,1644
20211014,158,learn,1,211.2711,out,7.02,i,NO,TRUE,3244
20211014,158,learn,2,219.6805,in,7.82,i,NO,FALSE,1647
20211014,158,learn,3,289.5496,in,13.48,u,YES,TRUE,1178
20211014,158,learn,4,157.5,out,1,i,NO,TRUE,1006
20211014,158,learn,5,170.5372,in,2.63,u,YES,TRUE,1231
20211014,158,learn,6,305.9616,in,14.61,u,YES,TRUE,874
20211014,158,learn,7,214.2817,out,7.31,i,NO,TRUE,915
20211014,158,learn,8,234.4085,out,9.15,i,NO,TRUE,3847
20211014,158,learn,9,183.2177,out,4.1,u,YES,FALSE,1331
20211014,158,learn,10,251.8382,in,10.62,u,YES,TRUE,775
20211014,158,learn,11,426.7543,out,21.43,u,YES,FALSE,1086
20211014,158,learn,12,158.6569,out,1.15,i,NO,TRUE,1192
20211014,158,learn,13,425.0919,out,21.35,u,YES,FALSE,2357
20211014,158,learn,14,315.3583,out,15.23,u,YES,FALSE,1059
20211014,158,learn,15,179.0641,in,3.63,i,NO,FALSE,1713
20211014,158,learn,16,287.8593,in,13.36,u,YES,TRUE,1231
20211014,158,learn,17,206.4815,out,6.55,u,YES,FALSE,2105
20211014,158,learn,18,186.2824,in,4.44,u,YES,TRUE,933
20211014,158,learn,19,243.0264,out,9.89,i,NO,TRUE,2745
20211014,158,learn,20,259.6994,in,11.25,u,YES,TRUE,2026
20211014,158,learn,21,185.4662,out,4.35,i,NO,TRUE,1067
20211014,158,learn,22,397.6065,in,19.98,u,YES,TRUE,5146
20211014,158,learn,23,223.4641,out,8.17,i,NO,TRUE,1679
20211014,158,learn,24,288.4217,in,13.4,i,NO,FALSE,6053
20211014,158,learn,25,157.3464,out,0.98,i,NO,TRUE,947
20211014,158,learn,26,318.7615,out,15.45,u,YES,FALSE,923
20211014,158,learn,27,189.1213,out,4.75,i,NO,TRUE,1266
20211014,158,learn,28,297.2797,in,14.02,u,YES,TRUE,642
20211014,158,learn,29,242.6709,in,9.86,u,YES,TRUE,991
20211014,158,learn,30,160.7608,out,1.42,i,NO,TRUE,705
20211014,158,learn,31,292.2463,in,13.67,u,YES,TRUE,663
20211014,158,learn,32,274.6873,out,12.4,u,YES,FALSE,909
20211014,158,learn,33,170.787,out,2.66,i,NO,TRUE,730
20211014,158,learn,34,433.4695,out,21.75,i,NO,TRUE,1001
20211014,158,learn,35,257.4286,out,11.07,u,YES,FALSE,814
20211014,158,learn,36,378.8576,out,18.99,i,NO,TRUE,1738
20211014,158,learn,37,189.3983,in,4.78,i,NO,FALSE,879
20211014,158,learn,38,303.4343,in,14.44,u,YES,TRUE,639
20211014,158,learn,39,319.0728,in,15.47,i,NO,FALSE,3443
20211014,158,learn,40,302.3998,out,14.37,u,YES,FALSE,1041
20211014,158,learn,41,228.4247,out,8.62,i,NO,TRUE,2843
20211014,158,learn,42,237.6328,in,9.43,i,NO,FALSE,706
20211014,158,learn,43,162.972,out,1.7,i,NO,TRUE,761
20211014,158,learn,44,278.7375,in,12.7,u,YES,TRUE,506
20211014,158,learn,45,248.5424,in,10.35,u,YES,TRUE,1089
20211014,158,learn,46,204.9759,in,6.4,i,NO,FALSE,827
20211014,158,learn,47,193.6971,in,5.24,i,NO,FALSE,1008
20211014,158,learn,48,380.8964,out,19.1,u,YES,FALSE,1531
20211014,158,learn,49,204.8759,out,6.39,u,YES,FALSE,2387
20211014,158,learn,50,219.1453,in,7.77,i,NO,FALSE,1147
20211014,158,learn,51,315.0507,in,15.21,u,YES,TRUE,1038
20211014,158,learn,52,238.6785,out,9.52,u,YES,FALSE,1184
20211014,158,learn,53,328.3911,out,16.06,i,NO,TRUE,4544
20211014,158,learn,54,255.801,out,10.94,u,YES,FALSE,3935
20211014,158,learn,55,262.5019,in,11.47,u,YES,TRUE,3543
20211014,158,learn,56,219.6805,in,7.82,u,YES,TRUE,1143
20211014,158,learn,57,319.8521,in,15.52,i,NO,FALSE,1009
20211014,158,learn,58,327.7509,in,16.02,u,YES,TRUE,1383
20211014,158,learn,59,441.7966,out,22.14,u,YES,FALSE,926
20211014,158,learn,60,354.016,in,17.6,i,NO,FALSE,3069
20211014,158,learn,61,414.4426,out,20.83,u,YES,FALSE,2444
20211014,158,learn,62,389.5417,in,19.56,u,YES,TRUE,2521
20211014,158,learn,63,188.2927,out,4.66,i,NO,TRUE,5646
20211014,158,learn,64,302.5474,in,14.38,i,NO,FALSE,1938
20211014,158,learn,65,343.8027,out,17,u,YES,FALSE,7952
20211014,158,learn,66,242.9078,in,9.88,u,YES,TRUE,5250
20211014,158,learn,67,241.019,in,9.72,u,YES,TRUE,5052
20211014,158,learn,68,272.5513,out,12.24,i,NO,TRUE,3199
20211014,158,learn,69,235.3252,out,9.23,u,YES,FALSE,3138
20211014,158,learn,70,223.5732,in,8.18,u,YES,TRUE,3411
20211014,158,learn,71,196.3614,in,5.52,u,YES,TRUE,5711
20211014,158,learn,72,286.0393,in,13.23,i,NO,FALSE,4255
20211014,158,learn,73,233.9515,in,9.11,i,NO,FALSE,5794
20211014,158,learn,74,197.4181,in,5.63,u,YES,TRUE,5192
20211014,158,learn,75,271.7546,in,12.18,i,NO,FALSE,4251
20211014,158,learn,76,325.361,out,15.87,i,NO,TRUE,1521
20211014,158,learn,77,260.5878,in,11.32,u,YES,TRUE,2425
20211014,158,learn,78,188.2927,out,4.66,u,YES,FALSE,2865
20211014,158,learn,79,241.7256,in,9.78,i,NO,FALSE,5926
20211014,158,learn,80,395.4783,out,19.87,i,NO,TRUE,4864
20211014,158,learn,81,155.8185,out,0.78,i,NO,TRUE,1168
20211014,158,learn,82,304.3239,in,14.5,u,YES,TRUE,1855
20211014,158,learn,83,213.0308,in,7.19,i,NO,FALSE,1327
20211014,158,learn,84,244.931,out,10.05,i,NO,TRUE,1135
20211014,158,learn,85,356.0948,in,17.72,i,NO,FALSE,1187
20211014,158,learn,86,383.8815,out,19.26,i,NO,TRUE,1298
20211014,158,learn,87,231.4537,in,8.89,i,NO,FALSE,2231
20211014,158,learn,88,228.0906,out,8.59,i,NO,TRUE,1177
20211014,158,learn,89,160.2908,out,1.36,i,NO,TRUE,1993
20211014,158,learn,90,225.3253,in,8.34,i,NO,FALSE,2912
20211014,158,learn,91,427.3794,out,21.46,i,NO,TRUE,7207
20211014,158,learn,92,294.3929,in,13.82,i,NO,FALSE,1880
20211014,158,learn,93,260.715,in,11.33,u,YES,TRUE,986
20211014,158,learn,94,314.8971,in,15.2,i,NO,FALSE,1907
20211014,158,learn,95,324.5682,in,15.82,i,NO,FALSE,1256
20211014,158,learn,96,381.2683,out,19.12,i,NO,TRUE,1862
20211014,158,learn,97,214.9099,out,7.37,u,YES,FALSE,6668
20211014,158,learn,98,282.5715,out,12.98,u,YES,FALSE,4809
20211014,158,learn,99,196.2656,in,5.51,u,YES,TRUE,6956
20211014,158,learn,100,217.0172,out,7.57,i,NO,TRUE,1290
20211014,158,learn,101,351.2632,out,17.44,i,NO,TRUE,1142
20211014,158,learn,102,370.2688,out,18.52,i,NO,TRUE,1984
20211014,158,learn,103,301.663,in,14.32,u,YES,TRUE,766
20211014,158,learn,104,235.555,in,9.25,u,YES,TRUE,2112
20211014,158,learn,105,431.9916,out,21.68,i,NO,TRUE,825
20211014,158,learn,106,414.0384,out,20.81,i,NO,TRUE,3150
20211014,158,learn,107,270.9602,in,12.12,u,YES,TRUE,667
20211014,158,learn,108,234.2942,in,9.14,u,YES,TRUE,1442
20211014,158,learn,109,340.7966,out,16.82,i,NO,TRUE,2063
20211014,158,learn,110,372.443,in,18.64,i,NO,FALSE,708
20211014,158,learn,111,275.2239,in,12.44,u,YES,TRUE,1328
20211014,158,learn,112,367.2103,out,18.35,i,NO,TRUE,931
20211014,158,learn,113,306.8586,in,14.67,i,NO,FALSE,2371
20211014,158,learn,114,268.8532,in,11.96,i,NO,FALSE,1579
20211014,158,learn,115,150.8808,out,0.12,i,NO,TRUE,1000
20211014,158,learn,116,338.8071,out,16.7,u,YES,FALSE,598
20211014,158,learn,117,292.6743,out,13.7,u,YES,FALSE,725
20211014,158,learn,118,391.0651,out,19.64,i,NO,TRUE,804
20211014,158,learn,119,261.6069,in,11.4,u,YES,TRUE,1111
20211014,158,learn,120,269.773,in,12.03,i,NO,FALSE,2165
20211014,158,learn,121,278.0583,in,12.65,u,YES,TRUE,1515
20211014,158,learn,122,266.7626,out,11.8,u,YES,FALSE,1693
20211014,158,learn,123,205.4765,in,6.45,i,NO,FALSE,1216
20211014,158,learn,124,346.6662,in,17.17,u,YES,TRUE,732
20211014,158,learn,125,232.019,in,8.94,i,NO,FALSE,3071
20211014,158,learn,126,352.1211,out,17.49,u,YES,FALSE,1191
20211014,158,learn,127,197.1294,out,5.6,i,NO,TRUE,717
20211014,158,learn,128,169.8728,out,2.55,i,NO,TRUE,1632
20211014,158,learn,129,240.0801,out,9.64,u,YES,FALSE,593
20211014,158,learn,130,261.0969,out,11.36,u,YES,FALSE,642
20211014,158,learn,131,440.9352,out,22.1,i,NO,TRUE,1467
20211014,158,learn,132,196.841,out,5.57,u,YES,FALSE,944
20211014,158,learn,133,199.354,out,5.83,i,NO,TRUE,323
20211014,158,learn,134,316.5916,out,15.31,i,NO,TRUE,279
20211014,158,learn,135,223.5732,in,8.18,i,NO,FALSE,268
20211014,158,learn,136,177.9319,out,3.5,i,NO,TRUE,1639
20211014,158,learn,137,173.1362,out,2.94,i,NO,TRUE,1731
20211014,158,learn,138,258.5615,in,11.16,u,YES,TRUE,539
20211014,158,learn,139,268.0673,out,11.9,i,NO,TRUE,1340
20211014,158,learn,140,219.1453,in,7.77,i,NO,FALSE,2068
20211014,158,learn,141,176.8932,out,3.38,i,NO,TRUE,958
